@relation cleanCSV

@attribute Project string
@attribute Version string
@attribute Class string
@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute avg(cc) numeric
@attribute bugs numeric

@data
camel,1.4,org.apache.camel.component.spring.integration.SpringIntegrationHelper,2,1,0,0,7,1,0,0,1,2,22,0,0,0,0.5,0,0,10,1,0
camel,1.4,org.apache.camel.builder.PredicateSupport,4,1,6,8,12,6,6,2,3,2,37,0,0,0,0.5625,0,0,8.25,1,0
camel,1.4,org.apache.camel.component.rmi.RmiEndpoint,18,2,0,13,37,125,3,13,17,0.870588,162,1,0,0.589744,0.179012,1,1,7.722222,1.055556,0
camel,1.4,org.apache.camel.converter.CamelConverter$2,2,1,0,5,8,0,1,5,1,0.5,29,0,2,0,0.625,0,0,12.5,0.5,0
camel,1.4,org.apache.camel.Headers,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
camel,1.4,org.apache.camel.impl.ScheduledPollConsumer,15,3,7,13,33,79,7,6,11,0.816327,163,1,0,0.647059,0.205357,1,1,9.4,0.866667,0
camel,1.4,org.apache.camel.scala.dsl.languages.XPath$RichXPathExchange,5,1,0,6,10,6,2,5,5,0.625,41,0.5,2,0,0.4,0,0,6.8,0.8,0
camel,1.4,org.apache.camel.component.cxf.transport.CamelConduit$DecoupledDestination,6,1,0,6,7,7,0,6,5,0.8,34,0.666667,1,0,0.4,0,0,4.166666,0.833333,0
camel,1.4,org.apache.camel.processor.validation.DefaultValidationErrorHandler,9,1,0,8,22,0,2,6,8,0.46875,149,1,0,0,0.333333,0,0,15.111111,1,1
camel,1.4,org.apache.camel.spi.ErrorHandlerWrappingStrategy,1,1,0,6,1,0,5,3,1,2,1,0,0,0,1,0,0,0,1,0
camel,1.4,org.apache.camel.PollingConsumer,3,1,0,16,3,3,14,2,3,2,3,0,0,0,0.666667,0,0,0,1,0
camel,1.4,org.apache.camel.component.file.remote.RemoteFileConsumer,2,4,2,7,4,1,2,5,2,1,17,0,1,1,0.875,0,0,7,0,0
camel,1.4,org.apache.camel.processor.Logger$1,1,1,0,2,3,0,1,1,0,2,49,0,0,0,0,0,0,47,0,0
camel,1.4,org.apache.camel.processor.aggregate.AggregationCollection,9,2,1,9,25,4,4,5,6,0.625,103,1,2,0.666667,0.35,1,5,10,1,2
camel,1.4,org.apache.camel.model.language.GroovyExpression,3,2,0,1,5,3,0,1,3,2,12,0,0,0.956522,0.666667,1,2,3,0.333333,0
camel,1.4,org.apache.camel.component.irc.IrcComponent,13,3,0,9,60,38,1,9,8,0.611111,260,1,1,0.790698,0.305556,2,3,18.76923,0.846154,0
camel,1.4,org.apache.camel.builder.xml.StreamResultHandlerFactory,2,1,0,4,4,1,1,3,2,2,9,0,0,0,1,0,0,3.5,0.5,0
camel,1.4,org.apache.camel.spring.util.ReflectionUtils,3,0,0,5,18,3,2,3,3,2,65,0,0,0,0.416667,0,0,20.666666,1.666667,0
camel,1.4,org.apache.camel.model.LoadBalanceType,15,4,0,15,37,1,3,13,14,0.535714,209,1,1,0.916168,0.209524,1,1,12.8,1.066667,3
camel,1.4,org.apache.camel.builder.PredicateBuilder$4,4,2,0,4,10,0,1,3,3,0,51,0,2,0.5,0.4375,1,2,11.25,1.25,0
camel,1.4,org.apache.camel.component.bean.AnnotationExpressionFactory,1,1,0,5,1,0,2,3,1,2,1,0,0,0,1,0,0,0,1,0
camel,1.4,org.apache.camel.impl.converter.StaticMethodTypeConverter,3,1,0,3,9,0,1,2,3,0,31,1,0,0,0.5,0,0,9,0.666667,0
camel,1.4,org.apache.camel.impl.ProducerCache,13,2,0,17,42,66,3,14,8,0.541667,239,1,0,0.541667,0.34375,1,1,17.23077,1.076923,0
camel,1.4,org.apache.camel.builder.ExpressionBuilder,30,1,0,41,61,435,18,29,29,2,193,0,0,0,0.133333,0,0,5.433333,0.966667,3
camel,1.4,org.apache.camel.impl.DefaultMessage,22,2,13,20,38,181,15,5,17,0.714286,196,1,0,0.4,0.272727,1,2,7.818182,1.454546,1
camel,1.4,org.apache.camel.builder.script.PHP,1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,0
camel,1.4,org.apache.camel.AsyncCallback,1,1,0,43,1,0,43,0,1,2,1,0,0,0,1,0,0,0,1,0
camel,1.4,org.apache.camel.component.jms.JmsComponent,61,3,1,26,137,1808,6,24,55,0.77381,615,1,3,0.373626,0.089167,2,4,8.967213,1.04918,0
camel,1.4,org.apache.camel.util.jndi.JndiContext$ListEnumeration,3,2,0,3,10,3,1,3,2,1,29,0,1,0.666667,0.666667,0,0,8.333333,0.666667,0
camel,1.4,org.apache.camel.builder.ExpressionBuilder$7,3,1,0,3,8,0,1,2,2,0.25,32,0,0,0,0.555556,0,0,9,0.666667,0
camel,1.4,org.apache.camel.model.language.JXPathExpression,3,2,0,1,5,3,0,1,3,2,12,0,0,0.956522,0.666667,1,2,3,0.333333,0
camel,1.4,org.apache.camel.component.cxf.CxfEndpoint,34,2,0,19,47,525,5,17,33,0.963636,261,0.933333,2,0.418182,0.161616,1,2,6.235294,0.970588,0
camel,1.4,org.apache.camel.component.jdbc.JdbcComponent,3,3,0,4,6,3,1,4,2,2,17,0,0,0.971429,0.5,1,1,4.666666,0.333333,0
camel,1.4,org.apache.camel.model.WhenType,7,4,0,9,16,21,3,6,7,2,45,0,0,0.975309,0.392857,3,4,5.428571,0.571429,1
camel,1.4,org.apache.camel.builder.ErrorHandlerBuilderRef,4,2,0,7,17,0,1,6,4,0.5,78,1,1,0.5,0.4,0,0,18,1,0
camel,1.4,org.apache.camel.builder.xml.XPathLanguage,6,1,0,4,9,9,0,4,5,0.2,41,1,0,0,0.416667,0,0,5.666666,1,0
camel,1.4,org.apache.camel.component.event.CamelEvent,4,0,0,3,5,4,1,3,4,0.666667,22,1,1,0,0.5,0,0,4.25,0.75,0
camel,1.4,org.apache.camel.component.jms.JmsConfiguration$1,2,1,0,3,4,0,1,2,1,0,14,0,1,0,0.6,0,0,5.5,0.5,0
camel,1.4,org.apache.camel.component.jpa.QueryBuilder$2,3,2,0,1,9,0,1,1,1,0,28,0,0,0.846154,0.555556,1,2,8,0.666667,0
camel,1.4,org.apache.camel.converter.jaxb.StringHeader,6,2,0,2,9,9,1,1,6,0.2,41,1,0,0.5,0.5,0,0,5.666666,0.833333,0
camel,1.4,org.apache.camel.util.NoFactoryAvailableException,2,4,0,5,6,0,5,0,2,0,20,1,0,0.944444,0.75,0,0,8.5,0.5,0
camel,1.4,org.apache.camel.spring.Main,48,2,1,27,122,972,11,25,37,0.916076,855,1,1,0.220339,0.098784,1,1,16.4375,1.395833,0
camel,1.4,org.apache.camel.component.uface.swing.SwingBrowser,3,2,0,8,16,3,1,7,2,2,44,0,0,0.875,0.75,0,0,13.666667,0.333333,0
camel,1.4,org.apache.camel.util.AsyncProcessorHelper$1,2,1,0,2,4,0,1,1,1,0,15,0,0,0,0.666667,0,0,6,1,0
camel,1.4,org.apache.camel.spring.handler.CamelNamespaceHandler$CamelContextBeanDefinitionParser,2,1,0,12,32,0,2,11,1,0,203,0,1,0.857143,0.583333,0,0,100,6,0
camel,1.4,org.apache.camel.component.jms.JmsConfiguration$2,1,1,0,2,3,0,1,1,0,2,28,0,0,0,0,0,0,26,0,0
camel,1.4,org.apache.camel.processor.resequencer.Element,6,1,0,4,10,1,2,2,6,0.6,50,1,1,0,0.5,0,0,7,1.166667,0
camel,1.4,org.apache.camel.component.jms.requestor.ReplyHandler,1,1,0,3,1,0,3,0,1,2,1,0,0,0,1,0,0,0,1,0
camel,1.4,org.apache.camel.model.DelayerType,9,4,0,9,23,0,3,7,9,0.25,94,1,0,0.969325,0.277778,2,3,9.333333,0.555556,3
camel,1.4,org.apache.camel.impl.DefaultUnitOfWork,8,1,0,5,21,20,1,4,7,0.942857,94,1,1,0,0.47619,0,0,10.125,1.75,1
camel,1.4,org.apache.camel.component.cxf.transport.spring.CamelConduitDefinitionParser,1,1,0,2,3,0,1,1,1,2,7,0,0,1,1,0,0,6,0,0
camel,1.4,org.apache.camel.scala.dsl.WhenPredicate,6,1,0,8,14,13,1,7,6,0.4,54,1,0,0,0.433333,0,0,7.833334,1,0
camel,1.4,org.apache.camel.component.jhc.AsyncBufferingHttpServiceHandler$1,2,1,0,12,10,0,1,12,1,0,48,0,1,0,0.625,0,0,22,0.5,0
camel,1.4,org.apache.camel.component.bean.BeanInfo,17,1,0,31,91,100,5,26,7,0.726563,741,1,3,0,0.275,0,0,42.117645,2.823529,7
camel,1.4,org.apache.camel.component.mail.MailUtils,3,1,0,4,19,3,4,0,2,1.5,201,0,0,0,0.333333,0,0,61.333332,5.666666,0
camel,1.4,org.apache.camel.impl.DefaultCamelContext,62,2,1,50,135,1723,12,40,48,0.930328,1182,1,8,0.183099,0.075261,1,1,17.741936,1.354839,6
camel,1.4,org.apache.camel.processor.idempotent.jpa.JpaMessageIdRepository,9,1,0,7,24,30,1,7,5,0.71875,96,1,0,0,0.375,0,0,9.222222,0.666667,0
camel,1.4,org.apache.camel.component.mina.MinaPayloadHolder,4,1,0,3,28,0,1,2,4,0.333333,152,1,0,0,0.416667,0,0,35.25,1.25,0
camel,1.4,org.apache.camel.language.juel.JuelExpression$1,1,0,0,2,8,0,1,2,0,2,36,0,1,0,1,0,0,34,0,0
camel,1.4,org.apache.camel.language.jxpath.JXPathLanguage,3,1,0,4,5,3,0,4,3,2,18,0,0,0,0.833333,0,0,5,0.666667,0
camel,1.4,org.apache.camel.bam.processor.NoCorrelationKeyException,2,5,0,4,8,0,1,4,2,0,22,1,1,0.95,0.666667,0,0,9.5,0.5,0
camel,1.4,org.apache.camel.processor.RecipientList,6,2,0,15,25,5,2,13,3,0.6,88,1,2,0.722222,0.416667,1,1,13.333333,0.833333,2
camel,1.4,org.apache.camel.scala.dsl.languages.JXPath,1,1,0,4,1,0,2,3,1,2,1,0,0,0,1,0,0,0,1,0
camel,1.4,org.apache.camel.util.jndi.JndiContext$ListBindingEnumeration,3,2,0,3,8,3,1,3,2,1,27,0,1,0.666667,0.666667,0,0,7.666666,0.666667,0
camel,1.4,org.apache.camel.language.IllegalSyntaxException,3,5,0,4,8,0,2,2,3,0.5,32,1,1,0.894737,0.555556,0,0,9,0.666667,0
camel,1.4,org.apache.camel.builder.DeadLetterChannelBuilder$1,2,1,0,3,4,0,1,3,1,0,13,0,1,0,0.75,0,0,5,0.5,0
camel,1.4,org.apache.camel.component.jpa.Consumed,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
camel,1.4,org.apache.camel.component.bean.ParameterInfo,6,1,0,4,7,3,3,1,6,0.75,41,1,1,0,0.366667,0,0,5.166666,0.833333,0
camel,1.4,org.apache.camel.NoTypeConversionAvailableException,4,5,0,2,11,0,1,1,4,0.5,52,1,0,0.85,0.5,0,0,11.5,1,0
camel,1.4,org.apache.camel.component.file.strategy.RenameFileProcessStrategy,8,2,0,8,25,14,1,7,7,0.642857,105,1,1,0.666667,0.326531,0,0,11.875,0.375,1
camel,1.4,org.apache.camel.util.ServiceHelper,8,1,0,24,20,22,21,3,6,0.571429,176,1,0,0,0.25,0,0,20.875,0.75,0
camel,1.4,org.apache.camel.impl.DefaultLanguageResolver,4,1,0,8,18,2,1,7,2,0.5,131,1,2,0,0.777778,0,0,31.25,1.5,0
camel,1.4,org.apache.camel.language.bean.BeanLanguage,3,1,0,6,10,3,0,6,3,2,41,0,0,0,0.833333,0,0,12.666667,1,1
camel,1.4,org.apache.camel.component.jpa.JpaTemplateTransactionStrategy$1$1,2,1,0,2,4,0,1,2,1,0,15,0,1,0,0.666667,0,0,6,0.5,0
camel,1.4,org.apache.camel.builder.PredicateBuilder$7,3,2,0,5,5,3,1,4,0,2,18,0,0,0.8,0.5,1,3,5,1,0
camel,1.4,org.apache.camel.builder.PredicateBuilder$10,3,2,0,5,5,3,1,4,0,2,18,0,0,0.8,0.5,1,3,5,1,0
camel,1.4,org.apache.camel.language.groovy.CamelGroovyMethods$1,4,2,0,4,11,0,1,3,2,0,32,0,0,0.625,0.583333,1,2,6.75,0.75,0
camel,1.4,org.apache.camel.management.InstrumentationLifecycleStrategy,12,1,0,28,61,0,2,27,11,0.454545,392,1,2,0,0.25,0,0,31.25,1.916667,0
camel,1.4,org.apache.camel.component.xquery.XQueryBuilder$3,4,2,0,5,8,4,1,5,2,0.666667,33,0,0,0.943396,0.5,1,2,6.75,0.75,0
camel,1.4,org.apache.camel.scala.dsl.SResequencerType,24,1,0,23,44,270,11,22,24,0.913044,133,1,3,0,0.1625,0,0,4.416666,0.958333,0
camel,1.4,org.apache.camel.processor.interceptor.ExchangeFormatter,1,1,0,6,1,0,5,1,1,2,1,0,0,0,1,0,0,0,1,0
camel,1.4,org.apache.camel.processor.resequencer.ExpressionResultComparator,1,1,0,4,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,0
camel,1.4,org.apache.camel.language.groovy.GroovyExpression$1,4,2,0,2,6,4,1,2,3,0.666667,30,0,1,0.842105,0.45,1,6,6,0.75,0
camel,1.4,org.apache.camel.component.xquery.XQueryAnnotationExpressionFactory,2,2,0,8,8,1,0,8,2,2,56,0,0,0.666667,0.6,1,1,27,3,0
camel,1.4,org.apache.camel.component.cxf.invoker.PayloadInvokingContext,8,2,0,6,28,0,1,5,5,0.142857,183,1,0,0.333333,0.404762,1,2,21.75,1.625,0
camel,1.4,org.apache.camel.bam.processor.ActivityMonitorEngine$1,2,0,0,5,13,0,1,5,0,0,52,0,1,0,0.625,0,0,24,1,0
camel,1.4,org.apache.camel.processor.resequencer.TimeoutHandler,1,1,0,3,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,0
camel,1.4,org.apache.camel.component.mock.MockEndpoint$1,2,3,0,4,4,0,1,4,1,0,15,0,1,0.952381,0.625,0,0,6,0.5,0
camel,1.4,org.apache.camel.builder.sql.SQL,1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,0
camel,1.4,org.apache.camel.Route,11,1,3,13,16,41,11,2,10,0.84,93,0.6,1,0,0.327273,0,0,7,0.818182,0
camel,1.4,org.apache.camel.impl.DefaultRouteContext,21,1,0,22,49,160,3,20,21,0.875,280,1,6,0,0.122449,0,0,11.857142,1.380952,1
camel,1.4,org.apache.camel.model.dataformat.StringDataFormat,4,3,0,5,6,0,1,4,3,0.333333,21,1,0,0.75,0.5,1,1,4,0.75,0
camel,1.4,org.apache.camel.management.ManagedEndpoint,3,1,0,3,5,0,2,1,3,0,17,1,1,0,0.666667,0,0,4.333334,0.666667,0
camel,1.4,org.apache.camel.scala.dsl.SDelayerType,31,1,0,24,52,459,11,23,31,0.9,165,1,3,0,0.148387,0,0,4.225806,0.967742,0
camel,1.4,org.apache.camel.spi.Injector,1,1,0,21,1,0,21,0,1,2,1,0,0,0,1,0,0,0,1,0
camel,1.4,org.apache.camel.scala.dsl.languages.XPath$class,2,1,0,3,3,1,0,3,2,2,9,0,0,0,0.75,0,0,3.5,1,0
camel,1.4,org.apache.camel.model.language.XPathExpression,7,3,0,6,12,9,2,4,5,0.5,52,1,0,0.84375,0.309524,1,4,6.285714,1,0
camel,1.4,org.apache.camel.impl.DefaultProducerTemplate,47,2,1,20,75,999,7,16,39,0.691304,529,1,3,0.224138,0.23227,1,1,10.148936,1.212766,4
camel,1.4,org.apache.camel.builder.Builder,11,1,0,4,22,55,1,3,10,2,86,0,0,0,0.181818,0,0,6.818182,0.909091,2
camel,1.4,org.apache.camel.component.atom.AtomPollingConsumer,2,5,1,9,9,1,2,8,1,2,26,0,0,0.971429,0.666667,1,1,12,0.5,0
camel,1.4,org.apache.camel.component.dataset.DataSet,4,1,0,6,4,6,5,2,4,1.333333,5,0,0,0,0.5625,0,0,0,1,0
camel,1.4,org.apache.camel.component.cxf.interceptors.SoapMessageInInterceptor,11,1,0,12,43,49,1,11,1,0.7,197,1,0,0.470588,0.4,1,4,16.818182,1.636364,0
camel,1.4,org.apache.camel.component.jpa.JpaConsumer$2,2,1,0,3,4,0,1,3,1,0.5,21,0,1,0,0.6,0,0,8.5,0.5,0
camel,1.4,org.apache.camel.converter.stream.StreamCacheConverter,3,1,0,5,9,1,2,5,3,0.5,28,1,1,0,0.555556,0,0,8,0.666667,6
camel,1.4,org.apache.camel.impl.converter.AsyncProcessorTypeConverter$1,0,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
camel,1.4,org.apache.camel.RuntimeExchangeException,3,5,1,5,10,0,3,2,3,0.75,33,1,1,0.944444,0.583333,0,0,9.333333,0.333333,0
camel,1.4,org.apache.camel.builder.ProcessorBuilder$10,3,1,0,4,9,0,1,3,2,0,29,0,0,0,0.555556,0,0,8.333333,0.666667,0
camel,1.4,org.apache.camel.builder.ExpressionBuilder$1,3,1,0,4,10,0,1,3,2,0,37,0,0,0,0.555556,0,0,11,1,0
camel,1.4,org.apache.camel.converter.jaxp.StaxConverter,18,1,0,1,34,149,1,0,18,0.558824,114,1,0,0,0.183333,0,0,5.222222,1.055556,0
camel,1.4,org.apache.camel.Consumer,0,1,0,43,0,0,42,1,0,2,0,0,0,0,0,0,0,0,0,0
camel,1.4,org.apache.camel.util.CamelContextHelper,13,1,0,24,41,78,15,9,12,2,218,0,0,0,0.461538,0,0,15.769231,1.230769,1
camel,1.4,org.apache.camel.builder.RouteBuilder,24,2,6,27,55,30,13,14,20,0.652174,207,1,1,0.568627,0.128472,1,3,7.5,0.958333,7
camel,1.4,org.apache.camel.component.mail.MailProducer$1,2,1,0,7,13,0,1,7,1,0,39,0,2,0,0.625,0,0,17.5,0.5,0
camel,1.4,org.apache.camel.component.jpa.JpaEndpoint$1,2,1,0,7,10,0,1,7,1,0.5,43,0,1,0,0.625,0,0,19.5,1.5,0
camel,1.4,org.apache.camel.spring.CamelJMXAgentType,17,2,0,2,18,120,1,1,17,0.9375,84,1,0,0.111111,0.367647,0,0,3.470588,0.941176,0
camel,1.4,org.apache.camel.component.cxf.feature.PayLoadDataFormatFeature,6,1,0,14,28,7,2,12,3,0.666667,213,1,0,0.5,0.4,1,1,34,0.666667,0
camel,1.4,org.apache.camel.component.jhc.AsyncResponseHandler,1,1,0,7,1,0,5,2,1,2,1,0,0,0,1,0,0,0,1,0
camel,1.4,org.apache.camel.model.dataformat.SerializationDataFormat,2,3,0,5,4,1,1,4,1,2,9,0,0,0.9,0.75,1,1,3.5,0.5,0
camel,1.4,org.apache.camel.builder.xml.DefaultNamespaceContext,8,1,0,2,28,0,1,1,8,0.142857,146,1,0,0,0.4,0,0,17,1.5,0
camel,1.4,org.apache.camel.OutHeaders,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
camel,1.4,org.apache.camel.management.ObjectNameEncoder,4,1,0,1,6,6,1,0,3,2,87,0,0,0,0.416667,0,0,20.75,1,0
camel,1.4,org.apache.camel.processor.interceptor.TraceInterceptor,19,3,0,13,35,129,3,11,16,0.8,157,1,4,0.538462,0.173684,1,1,7,1.052632,2
camel,1.4,org.apache.camel.processor.SetHeaderProcessor,5,3,0,8,17,0,1,7,4,0.416667,82,1,1,0.913044,0.5,0,0,14.8,0.4,0
camel,1.4,org.apache.camel.component.cxf.interceptors.DOMInInterceptor,4,0,0,10,17,2,1,9,3,0.666667,71,1,2,0,0.833333,0,0,16,0.5,0
camel,1.4,org.apache.camel.impl.MessageSupport,16,1,1,7,30,112,2,5,12,0.8,151,1,2,0,0.266667,0,0,8.1875,1.3125,0
camel,1.4,org.apache.camel.component.velocity.VelocityComponent,4,3,0,4,7,0,1,4,3,0.333333,28,1,0,0.918919,0.4375,1,1,5.75,0.75,0
camel,1.4,org.apache.camel.spring.CamelTemplateFactoryBean,9,2,0,7,17,24,0,7,9,0.6875,78,1,1,0.2,0.407407,0,0,7.444445,0.888889,0
camel,1.4,org.apache.camel.processor.interceptor.DebugInterceptor,17,3,0,9,35,100,2,8,11,0.822917,180,1,3,0.567568,0.227941,1,1,9.235294,1.235294,0
camel,1.4,org.apache.camel.component.jhc.JhcConsumer$MyHandler$1,2,1,0,19,19,0,1,19,1,0,75,0,3,0,0.571429,0,0,34,0.5,0
camel,1.4,org.apache.camel.component.cxf.invoker.PayloadMessage,4,1,0,1,12,0,1,0,4,0.333333,52,1,0,0,0.5,0,0,11.5,0.75,0
camel,1.4,org.apache.camel.impl.DefaultExchangeFormatter,4,1,0,3,5,4,1,2,3,0.666667,17,1,1,0,0.5,0,0,3,0.5,0
camel,1.4,org.apache.camel.component.cxf.invoker.RawMessageInvokingContext,7,2,0,5,26,15,1,4,5,0.666667,95,1,0,0.375,0.433333,1,3,12.428572,1,0
camel,1.4,org.apache.camel.spring.SpringRouteBuilder,7,3,0,8,23,19,0,8,7,0.5,118,1,0,0.894737,0.342857,0,0,15.714286,1.571428,0
camel,1.4,org.apache.camel.bam.ActivityBuilder$2,2,2,0,5,4,1,1,5,1,1,14,0,1,0.9,0.6,1,1,5.5,0.5,0
camel,1.4,org.apache.camel.bam.rules.TemporalRule,15,2,0,21,48,73,2,20,10,0.755102,243,1,4,0.5,0.214286,1,1,14.733334,1.266667,0
camel,1.4,org.apache.camel.scala.builder.RouteBuilderSupport,1,1,0,4,1,0,1,3,1,2,1,0,0,0,1,0,0,0,1,0
camel,1.4,org.apache.camel.processor.DeadLetterChannel$1,2,1,0,4,5,0,2,4,1,0.25,31,0,4,0,0.583333,0,0,12.5,0.5,0
camel,1.4,org.apache.camel.component.cxf.transport.CamelTransportFactory,12,0,0,13,23,32,0,13,10,0.818182,138,0.8,1,0,0.272727,0,0,10.083333,1.416667,0
camel,1.4,org.apache.camel.component.http.HttpProducer,8,3,0,16,56,14,1,16,4,0.928571,297,0.25,0,0.769231,0.371429,0,0,35.625,2.25,0
camel,1.4,org.apache.camel.component.mina.MinaHelper,2,1,0,6,7,1,2,4,1,2,21,0,0,0,0.5,0,0,9.5,0.5,0
camel,1.4,org.apache.camel.component.jms.JmsTemporaryQueueEndpoint,6,4,0,5,10,15,1,5,5,1,43,1,0,0.949152,0.444444,0,0,6,0.5,0
camel,1.4,org.apache.camel.spring.spi.TransactionInterceptor,12,3,0,15,28,36,5,12,7,0.781818,152,0.8,2,0.724138,0.25974,0,0,11.25,0.75,0
camel,1.4,org.apache.camel.Routes,3,1,0,5,3,3,5,1,3,2,3,0,0,0,0.666667,0,0,0,1,1
camel,1.4,org.apache.camel.converter.jaxb.IntegerHeader,6,2,0,2,11,9,1,1,6,0.2,45,1,0,0.5,0.416667,0,0,6.333334,0.833333,0
camel,1.4,org.apache.camel.component.http.HttpClientConfigurer,1,1,0,3,1,0,2,1,1,2,1,0,0,0,1,0,0,0,1,0
camel,1.4,org.apache.camel.component.spring.integration.adapter.config.AbstractCamelContextBeanDefinitionParaser,7,0,2,11,31,21,2,9,1,1.166667,163,1,0,0,0.6,0,0,22.142857,2.428571,0
camel,1.4,org.apache.camel.component.mina.MinaPayloadHelper,5,1,0,6,13,10,3,4,4,2,54,0,0,0,0.45,0,0,9.8,1.6,0
camel,1.4,org.apache.camel.processor.resequencer.SequenceSender,7,2,0,6,21,9,1,5,4,0.75,83,1,2,0.923077,0.333333,0,0,10.285714,0.857143,0
camel,1.4,org.apache.camel.component.validator.jing.RelaxNGCompactSyntaxComponent,2,5,0,2,5,1,0,2,1,2,15,0,0,0.975,0.625,1,1,6.5,0.5,0
camel,1.4,org.apache.camel.component.cxf.util.DataOutInterceptor,3,0,0,7,11,1,1,6,2,0.5,48,1,0,0,0.75,0,0,14.666667,0.333333,0
camel,1.4,org.apache.camel.component.jhc.JhcConsumer$EventLogger,6,1,0,5,16,15,0,5,5,2,81,0,0,0,0.541667,0,0,12.5,1.666667,0
camel,1.4,org.apache.camel.impl.ProcessorEndpoint$2,2,1,0,3,4,0,1,3,1,0,14,0,1,0,0.666667,0,0,5.5,0.5,0
camel,1.4,org.apache.camel.component.cxf.transport.CamelConduit,14,0,0,16,32,69,4,13,9,0.857143,165,1,2,0,0.221154,0,0,10.285714,1.214286,0
camel,1.4,org.apache.camel.Properties,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
camel,1.4,org.apache.camel.bam.model.EntitySupport,4,1,3,3,11,0,3,0,4,0.333333,31,1,0,0,0.625,0,0,6.5,0.75,0
camel,1.4,org.apache.camel.component.cxf.interceptors.FaultOutInterceptor,4,0,0,14,18,4,2,12,2,0.666667,88,1,0,0,0.833333,0,0,20.75,0.75,0
camel,1.4,org.apache.camel.component.sql.SqlComponent,4,3,0,5,8,4,0,5,3,0.666667,29,1,0,0.944444,0.4,1,1,6,0.5,0
camel,1.4,org.apache.camel.builder.ExpressionBuilder$2,3,1,0,4,6,3,1,3,2,2,12,0,0,0,0.666667,0,0,3,0.666667,0
camel,1.4,org.apache.camel.component.jms.JmsConfiguration$MessageSentCallback,1,1,0,6,1,0,6,0,1,2,1,0,0,0,1,0,0,0,1,0
camel,1.4,org.apache.camel.model.Description,5,1,0,1,6,6,1,0,5,0.75,24,1,0,0,0.7,0,0,3.4,0.8,0
camel,1.4,org.apache.camel.component.mail.security.DummySSLSocketFactory,11,3,0,4,32,0,0,4,10,0.5,114,1,0,0.571429,0.366667,0,0,9.181818,0.818182,0
camel,1.4,org.apache.camel.model.TransformType,5,4,0,7,15,10,1,7,5,2,41,0,0,0.981366,0.466667,2,3,7.2,0.6,1
camel,1.4,org.apache.camel.component.jpa.TransactionStrategy,1,1,0,7,1,0,5,2,1,2,1,0,0,0,1,0,0,0,1,0
camel,1.4,org.apache.camel.component.jms.JmsMessage,20,3,0,13,69,128,5,10,14,0.719298,425,1,1,0.686275,0.190789,2,5,20.1,1.45,0
camel,1.4,org.apache.camel.spring.factory.BeanEndpointFactory,5,1,0,2,7,4,0,2,4,0.5,25,1,0,0,0.6,0,0,3.8,0.8,0
camel,1.4,org.apache.camel.component.spring.integration.adapter.config.CamelSourceAdpaterParser,2,1,0,2,3,1,1,1,1,2,7,0,0,0.857143,0.75,0,0,2.5,0.5,0
camel,1.4,org.apache.camel.component.rmi.RmiComponent,3,3,0,4,6,3,1,4,2,2,16,0,0,0.971429,0.5,1,1,4.333334,0.333333,0
camel,1.4,org.apache.camel.component.xmpp.XmppComponent,4,3,0,4,19,6,1,4,3,2,62,0,0,0.944444,0.375,1,1,14.5,0.5,0
camel,1.4,org.apache.camel.processor.ConvertBodyProcessor,3,1,0,8,18,0,2,6,2,0.5,59,1,0,0,0.666667,0,0,18,0.333333,1
camel,1.4,org.apache.camel.spi.RouteContext,19,1,0,72,19,171,67,9,19,2,19,0,0,0,0.157895,0,0,0,1,1
camel,1.4,org.apache.camel.spring.Main$8,2,2,0,2,4,0,1,2,0,0,17,0,1,0.833333,0.75,1,1,7,0.5,0
camel,1.4,org.apache.camel.component.mock.AssertionClause,10,1,2,10,26,39,4,8,8,0.555556,108,1,0,0,0.257143,0,0,9.7,1,1
camel,1.4,org.apache.camel.component.cxf.CxfSoapProducer,13,1,0,34,71,22,3,34,9,0.783333,247,1,3,0,0.333333,0,0,17.615385,0.846154,0
camel,1.4,org.apache.camel.ResolveEndpointFailedException,3,5,0,3,9,0,2,1,3,0,44,1,0,0.944444,0.666667,0,0,13.333333,0.333333,0
camel,1.4,org.apache.camel.model.MarshalType,10,4,0,7,17,13,1,6,10,0.555556,82,1,1,0.95625,0.375,1,1,7,0.8,1
